global_step,epoch,step,loss,learning_rate
59,0,59,8.833611488342285,9.6e-05
60,0,60,8.833611488342285,9.76e-05
61,0,61,8.833611488342285,9.92e-05
62,0,62,8.833611488342285,9.999997896615971e-05
63,0,63,8.833611488342285,9.999981069554359e-05
64,0,64,8.833611488342285,9.999947415487765e-05
65,0,65,8.833611488342285,9.999896934529449e-05
66,0,66,8.833611488342285,9.999829626849299e-05
67,0,67,8.833611488342285,9.999745492673834e-05
68,0,68,8.833611488342285,9.999644532286201e-05
69,0,69,8.833611488342285,9.999526746026174e-05
70,0,70,8.833611488342285,9.999392134290148e-05
71,0,71,8.833611488342285,9.999240697531154e-05
72,0,72,8.833611488342285,9.999072436258835e-05
73,0,73,8.833611488342285,9.998887351039461e-05
74,0,74,8.833611488342285,9.998685442495921e-05
75,0,75,8.833611488342285,9.998466711307718e-05
76,0,76,8.833611488342285,9.998231158210976e-05
77,0,77,8.833611488342285,9.997978783998428e-05
78,0,78,8.833611488342285,9.997709589519415e-05
79,0,79,8.833611488342285,9.997423575679892e-05
80,0,80,8.833611488342285,9.997120743442411e-05
81,0,81,8.833611488342285,9.996801093826129e-05
82,0,82,8.833611488342285,9.996464627906799e-05
83,0,83,8.833611488342285,9.996111346816766e-05
84,0,84,8.833611488342285,9.99574125174497e-05
85,0,85,8.833611488342285,9.995354343936933e-05
86,0,86,8.833611488342285,9.994950624694762e-05
87,0,87,8.833611488342285,9.994530095377134e-05
88,0,88,8.833611488342285,9.994092757399309e-05
89,0,89,8.833611488342285,9.993638612233108e-05
90,0,90,8.833611488342285,9.993167661406916e-05
91,0,91,8.833611488342285,9.99267990650568e-05
92,0,92,8.833611488342285,9.992175349170898e-05
93,0,93,8.833611488342285,9.991653991100612e-05
94,0,94,8.833611488342285,9.991115834049408e-05
95,0,95,8.833611488342285,9.990560879828406e-05
96,0,96,8.833611488342285,9.989989130305258e-05
97,0,97,8.833611488342285,9.989400587404137e-05
98,0,98,8.833611488342285,9.988795253105735e-05
99,0,99,8.833611488342285,9.988173129447252e-05
100,0,100,8.833611488342285,9.987534218522387e-05
101,0,101,8.833611488342285,9.986878522481346e-05
102,0,102,8.833611488342285,9.986206043530815e-05
103,0,103,8.833611488342285,9.985516783933963e-05
104,0,104,8.833611488342285,9.984810746010434e-05
105,0,105,8.833611488342285,9.98408793213634e-05
106,0,106,8.833611488342285,9.983348344744244e-05
107,0,107,8.833611488342285,9.982591986323169e-05
108,0,108,8.833611488342285,9.98181885941857e-05
109,0,109,8.833611488342285,9.981028966632339e-05
110,0,110,8.833611488342285,9.980222310622795e-05
111,0,111,8.833611488342285,9.979398894104667e-05
112,0,112,8.833611488342285,9.978558719849094e-05
113,0,113,8.833611488342285,9.977701790683609e-05
114,0,114,8.833611488342285,9.976828109492132e-05
115,0,115,8.833611488342285,9.975937679214962e-05
116,0,116,8.833611488342285,9.975030502848768e-05
117,0,117,8.833611488342285,9.974106583446569e-05
118,0,118,8.833611488342285,9.97316592411774e-05
119,0,119,8.833611488342285,9.972208528027989e-05
120,0,120,8.833611488342285,9.971234398399347e-05
121,0,121,8.833611488342285,9.970243538510167e-05
122,0,122,8.833611488342285,9.969235951695097e-05
123,0,123,8.833611488342285,9.96821164134509e-05
124,0,124,8.833611488342285,9.967170610907369e-05
125,0,125,8.833611488342285,9.966112863885435e-05
126,0,126,8.833611488342285,9.965038403839043e-05
127,0,127,8.833611488342285,9.963947234384196e-05
128,0,128,8.833611488342285,9.962839359193132e-05
129,0,129,8.833611488342285,9.961714781994307e-05
130,0,130,8.833611488342285,9.96057350657239e-05
131,0,131,8.833611488342285,9.959415536768245e-05
132,0,132,8.833611488342285,9.958240876478917e-05
133,0,133,8.833611488342285,9.957049529657628e-05
134,0,134,8.833611488342285,9.955841500313751e-05
135,0,135,8.833611488342285,9.954616792512804e-05
136,0,136,8.833611488342285,9.953375410376436e-05
137,0,137,8.833611488342285,9.952117358082412e-05
138,0,138,8.833611488342285,9.950842639864598e-05
139,0,139,8.833611488342285,9.949551260012948e-05
140,0,140,8.833611488342285,9.94824322287349e-05
141,0,141,8.833611488342285,9.946918532848309e-05
142,1,0,8.833611488342285,9.945577194395536e-05
143,1,1,8.833611488342285,9.944219212029328e-05
144,1,2,8.833611488342285,9.942844590319863e-05
145,1,3,8.833611488342285,9.941453333893304e-05
146,1,4,8.833611488342285,9.940045447431811e-05
147,1,5,8.833611488342285,9.938620935673502e-05
148,1,6,8.833611488342285,9.937179803412448e-05
149,1,7,8.833611488342285,9.935722055498655e-05
150,1,8,8.833611488342285,9.93424769683805e-05
151,1,9,8.833611488342285,9.932756732392457e-05
152,1,10,8.833611488342285,9.93124916717959e-05
153,1,11,8.833611488342285,9.92972500627303e-05
154,1,12,8.833611488342285,9.928184254802206e-05
155,1,13,8.833611488342285,9.926626917952388e-05
156,1,14,8.833611488342285,9.925053000964659e-05
157,1,15,8.833611488342285,9.923462509135898e-05
158,1,16,8.833611488342285,9.921855447818769e-05
159,1,17,8.833611488342285,9.920231822421699e-05
160,1,18,8.833611488342285,9.918591638408859e-05
161,1,19,8.833611488342285,9.916934901300145e-05
162,1,20,8.833611488342285,9.915261616671165e-05
163,1,21,8.833611488342285,9.913571790153213e-05
164,1,22,8.833611488342285,9.911865427433256e-05
165,1,23,8.833611488342285,9.91014253425391e-05
166,1,24,8.833611488342285,9.908403116413421e-05
167,1,25,8.833611488342285,9.906647179765652e-05
168,1,26,8.833611488342285,9.904874730220055e-05
169,1,27,8.833611488342285,9.903085773741658e-05
170,1,28,8.833611488342285,9.901280316351038e-05
171,1,29,8.833611488342285,9.899458364124308e-05
172,1,30,8.833611488342285,9.897619923193088e-05
173,1,31,8.833611488342285,9.895764999744494e-05
174,1,32,8.833611488342285,9.893893600021112e-05
175,1,33,8.833611488342285,9.892005730320974e-05
176,1,34,8.833611488342285,9.890101396997544e-05
177,1,35,8.833611488342285,9.888180606459692e-05
178,1,36,8.833611488342285,9.886243365171673e-05
179,1,37,8.833611488342285,9.884289679653102e-05
180,1,38,8.833611488342285,9.882319556478945e-05
181,1,39,8.833611488342285,9.880333002279477e-05
182,1,40,8.833611488342285,9.878330023740276e-05
183,1,41,8.833611488342285,9.876310627602195e-05
184,1,42,8.833611488342285,9.874274820661334e-05
185,1,43,8.833611488342285,9.872222609769029e-05
186,1,44,8.833611488342285,9.870154001831818e-05
187,1,45,8.833611488342285,9.86806900381142e-05
188,1,46,8.833611488342285,9.86596762272472e-05
189,1,47,8.833611488342285,9.863849865643732e-05
190,1,48,8.833611488342285,9.861715739695587e-05
191,1,49,8.833611488342285,9.859565252062499e-05
192,1,50,8.833611488342285,9.857398409981751e-05
193,1,51,8.833611488342285,9.855215220745661e-05
194,1,52,8.833611488342285,9.853015691701566e-05
195,1,53,8.833611488342285,9.85079983025179e-05
196,1,54,8.833611488342285,9.848567643853625e-05
197,1,55,8.833611488342285,9.8463191400193e-05
198,1,56,8.833611488342285,9.844054326315962e-05
199,1,57,8.833611488342285,9.841773210365646e-05
200,1,58,8.833611488342285,9.83947579984525e-05
201,1,59,8.833611488342285,9.837162102486513e-05
202,1,60,8.833611488342285,9.83483212607598e-05
203,1,61,8.833611488342285,9.832485878454989e-05
204,1,62,8.833611488342285,9.830123367519633e-05
205,1,63,8.833611488342285,9.82774460122074e-05
206,1,64,8.833611488342285,9.82534958756384e-05
207,1,65,8.833611488342285,9.822938334609147e-05
208,1,66,8.833611488342285,9.820510850471525e-05
209,1,67,8.833611488342285,9.81806714332046e-05
210,1,68,8.833611488342285,9.815607221380041e-05
211,1,69,8.833611488342285,9.81313109292892e-05
212,1,70,8.833611488342285,9.810638766300295e-05
213,1,71,8.833611488342285,9.808130249881878e-05
214,1,72,8.833611488342285,9.805605552115862e-05
215,1,73,8.833611488342285,9.803064681498902e-05
216,1,74,8.833611488342285,9.800507646582076e-05
217,1,75,8.833611488342285,9.797934455970865e-05
218,1,76,8.833611488342285,9.795345118325123e-05
219,1,77,8.833611488342285,9.792739642359039e-05
220,1,78,8.833611488342285,9.79011803684112e-05
221,1,79,8.833611488342285,9.787480310594151e-05
222,1,80,8.833611488342285,9.784826472495175e-05
223,1,81,8.833611488342285,9.782156531475453e-05
224,1,82,8.833611488342285,9.779470496520442e-05
225,1,83,8.833611488342285,9.776768376669759e-05
226,1,84,8.833611488342285,9.774050181017158e-05
227,1,85,8.833611488342285,9.771315918710492e-05
228,1,86,8.833611488342285,9.768565598951683e-05
229,1,87,8.833611488342285,9.765799230996696e-05
230,1,88,8.833611488342285,9.763016824155504e-05
231,1,89,8.833611488342285,9.760218387792056e-05
232,1,90,8.833611488342285,9.757403931324249e-05
233,1,91,8.833611488342285,9.754573464223894e-05
234,1,92,8.833611488342285,9.751726996016683e-05
235,1,93,8.833611488342285,9.748864536282159e-05
236,1,94,8.833611488342285,9.745986094653684e-05
237,1,95,8.833611488342285,9.743091680818405e-05
238,1,96,8.833611488342285,9.740181304517221e-05
239,1,97,8.833611488342285,9.737254975544753e-05
240,1,98,8.833611488342285,9.734312703749311e-05
241,1,99,8.833611488342285,9.731354499032854e-05
242,1,100,8.833611488342285,9.728380371350966e-05
243,1,101,8.833611488342285,9.725390330712815e-05
244,1,102,8.833611488342285,9.72238438718113e-05
245,1,103,8.833611488342285,9.719362550872148e-05
246,1,104,8.833611488342285,9.716324831955604e-05
247,1,105,8.833611488342285,9.713271240654676e-05
248,1,106,8.833611488342285,9.710201787245962e-05
249,1,107,8.833611488342285,9.707116482059446e-05
250,1,108,8.833611488342285,9.704015335478451e-05
251,1,109,8.833611488342285,9.700898357939624e-05
252,1,110,8.833611488342285,9.69776555993288e-05
253,1,111,8.833611488342285,9.694616952001382e-05
254,1,112,8.833611488342285,9.691452544741498e-05
255,1,113,8.833611488342285,9.688272348802766e-05
256,1,114,8.833611488342285,9.685076374887867e-05
257,1,115,8.833611488342285,9.681864633752569e-05
258,1,116,8.833611488342285,9.678637136205713e-05
259,1,117,8.833611488342285,9.675393893109161e-05
260,1,118,8.833611488342285,9.672134915377772e-05
261,1,119,8.833611488342285,9.66886021397935e-05
262,1,120,8.833611488342285,9.665569799934624e-05
263,1,121,8.833611488342285,9.662263684317197e-05
264,1,122,8.833611488342285,9.658941878253513e-05
265,1,123,8.833611488342285,9.655604392922829e-05
266,1,124,8.833611488342285,9.65225123955716e-05
267,1,125,8.833611488342285,9.648882429441257e-05
268,1,126,8.833611488342285,9.645497973912558e-05
269,1,127,8.833611488342285,9.642097884361158e-05
270,1,128,8.833611488342285,9.638682172229762e-05
271,1,129,8.833611488342285,9.63525084901366e-05
272,1,130,8.833611488342285,9.631803926260667e-05
273,1,131,8.833611488342285,9.62834141557111e-05
274,1,132,8.833611488342285,9.624863328597766e-05
275,1,133,8.833611488342285,9.621369677045841e-05
276,1,134,8.833611488342285,9.617860472672914e-05
277,1,135,8.833611488342285,9.614335727288912e-05
278,1,136,8.833611488342285,9.610795452756061e-05
279,1,137,8.833611488342285,9.607239660988848e-05
280,1,138,8.833611488342285,9.603668363953986e-05
281,1,139,8.833611488342285,9.600081573670365e-05
282,1,140,8.833611488342285,9.59647930220902e-05
283,1,141,8.833611488342285,9.592861561693083e-05
284,2,0,8.833611488342285,9.589228364297748e-05
285,2,1,8.833611488342285,9.585579722250231e-05
286,2,2,8.833611488342285,9.581915647829718e-05
287,2,3,8.833611488342285,9.578236153367335e-05
288,2,4,8.833611488342285,9.574541251246106e-05
289,2,5,8.833611488342285,9.570830953900905e-05
290,2,6,8.833611488342285,9.567105273818415e-05
291,2,7,8.833611488342285,9.563364223537093e-05
292,2,8,8.833611488342285,9.559607815647123e-05
293,2,9,8.833611488342285,9.555836062790366e-05
294,2,10,8.833611488342285,9.552048977660335e-05
295,2,11,8.833611488342285,9.54824657300214e-05
296,2,12,8.833611488342285,9.544428861612442e-05
297,2,13,8.833611488342285,9.54059585633942e-05
298,2,14,8.833611488342285,9.536747570082726e-05
299,2,15,8.833611488342285,9.53288401579343e-05
300,2,16,8.833611488342285,9.529005206473996e-05
301,2,17,8.833611488342285,9.525111155178219e-05
302,2,18,8.833611488342285,9.521201875011195e-05
303,2,19,8.833611488342285,9.517277379129264e-05
304,2,20,8.833611488342285,9.513337680739984e-05
305,2,21,8.833611488342285,9.509382793102069e-05
306,2,22,8.833611488342285,9.505412729525351e-05
307,2,23,8.833611488342285,9.501427503370737e-05
308,2,24,8.833611488342285,9.49742712805016e-05
309,2,25,8.833611488342285,9.49341161702654e-05
310,2,26,8.833611488342285,9.489380983813735e-05
311,2,27,8.833611488342285,9.48533524197649e-05
312,2,28,8.833611488342285,9.481274405130401e-05
313,2,29,8.833611488342285,9.477198486941864e-05
314,2,30,8.833611488342285,9.473107501128031e-05
315,2,31,8.833611488342285,9.46900146145676e-05
316,2,32,8.833611488342285,9.464880381746576e-05
317,2,33,8.833611488342285,9.460744275866615e-05
318,2,34,8.833611488342285,9.456593157736587e-05
319,2,35,8.833611488342285,9.452427041326718e-05
320,2,36,8.833611488342285,9.448245940657717e-05
321,2,37,8.833611488342285,9.444049869800718e-05
322,2,38,8.833611488342285,9.439838842877231e-05
323,2,39,8.833611488342285,9.43561287405911e-05
324,2,40,8.833611488342285,9.431371977568483e-05
325,2,41,8.833611488342285,9.427116167677724e-05
326,2,42,8.833611488342285,9.422845458709394e-05
327,2,43,8.833611488342285,9.418559865036196e-05
328,2,44,8.833611488342285,9.414259401080924e-05
329,2,45,8.833611488342285,9.409944081316419e-05
330,2,46,8.833611488342285,9.405613920265522e-05
331,2,47,8.833611488342285,9.401268932501008e-05
332,2,48,8.833611488342285,9.396909132645566e-05
333,2,49,8.833611488342285,9.392534535371721e-05
334,2,50,8.833611488342285,9.388145155401807e-05
335,2,51,8.833611488342285,9.383741007507903e-05
336,2,52,8.833611488342285,9.379322106511786e-05
337,2,53,8.833611488342285,9.374888467284886e-05
338,2,54,8.833611488342285,9.370440104748237e-05
339,2,55,8.833611488342285,9.365977033872417e-05
340,2,56,8.833611488342285,9.361499269677508e-05
341,2,57,8.833611488342285,9.357006827233038e-05
342,2,58,8.833611488342285,9.352499721657933e-05
343,2,59,8.833611488342285,9.347977968120468e-05
344,2,60,8.833611488342285,9.343441581838217e-05
345,2,61,8.833611488342285,9.338890578077995e-05
346,2,62,8.833611488342285,9.334324972155815e-05
347,2,63,8.833611488342285,9.329744779436825e-05
348,2,64,8.833611488342285,9.325150015335274e-05
349,2,65,8.833611488342285,9.320540695314439e-05
350,2,66,8.833611488342285,9.315916834886593e-05
351,2,67,8.833611488342285,9.311278449612939e-05
352,2,68,8.833611488342285,9.30662555510356e-05
353,2,69,8.833611488342285,9.301958167017372e-05
354,2,70,8.833611488342285,9.29727630106207e-05
355,2,71,8.833611488342285,9.292579972994066e-05
356,2,72,8.833611488342285,9.287869198618449e-05
357,2,73,8.833611488342285,9.283143993788923e-05
358,2,74,8.833611488342285,9.278404374407759e-05
359,2,75,8.833611488342285,9.273650356425734e-05
360,2,76,8.833611488342285,9.268881955842087e-05
361,2,77,8.833611488342285,9.26409918870446e-05
362,2,78,8.833611488342285,9.259302071108843e-05
363,2,79,8.833611488342285,9.254490619199521e-05
364,2,80,8.833611488342285,9.249664849169017e-05
365,2,81,8.833611488342285,9.24482477725805e-05
366,2,82,8.833611488342285,9.23997041975546e-05
367,2,83,8.833611488342285,9.235101792998172e-05
368,2,84,8.833611488342285,9.230218913371125e-05
369,2,85,8.833611488342285,9.225321797307232e-05
370,2,86,8.833611488342285,9.220410461287315e-05
371,2,87,8.833611488342285,9.215484921840049e-05
372,2,88,8.833611488342285,9.210545195541915e-05
373,2,89,8.833611488342285,9.205591299017134e-05
374,2,90,8.833611488342285,9.20062324893762e-05
375,2,91,8.833611488342285,9.195641062022911e-05
376,2,92,8.833611488342285,9.190644755040135e-05
377,2,93,8.833611488342285,9.185634344803926e-05
378,2,94,8.833611488342285,9.180609848176392e-05
379,2,95,8.833611488342285,9.175571282067039e-05
380,2,96,8.833611488342285,9.17051866343273e-05
381,2,97,8.833611488342285,9.165452009277615e-05
382,2,98,8.833611488342285,9.160371336653084e-05
383,2,99,8.833611488342285,9.155276662657699e-05
384,2,100,8.833611488342285,9.150168004437147e-05
385,2,101,8.833611488342285,9.145045379184178e-05
386,2,102,8.833611488342285,9.139908804138544e-05
387,2,103,8.833611488342285,9.134758296586946e-05
388,2,104,8.833611488342285,9.129593873862972e-05
389,2,105,8.833611488342285,9.124415553347043e-05
390,2,106,8.833611488342285,9.119223352466348e-05
391,2,107,8.833611488342285,9.114017288694792e-05
392,2,108,8.833611488342285,9.108797379552934e-05
393,2,109,8.833611488342285,9.103563642607926e-05
394,2,110,8.833611488342285,9.09831609547346e-05
395,2,111,8.833611488342285,9.093054755809703e-05
396,2,112,8.833611488342285,9.087779641323239e-05
397,2,113,8.833611488342285,9.082490769767013e-05
398,2,114,8.833611488342285,9.077188158940264e-05
399,2,115,8.833611488342285,9.071871826688471e-05
400,2,116,8.833611488342285,9.066541790903294e-05
401,2,117,8.833611488342285,9.061198069522505e-05
402,2,118,8.833611488342285,9.055840680529939e-05
403,2,119,8.833611488342285,9.050469641955428e-05
404,2,120,8.833611488342285,9.045084971874738e-05
405,2,121,8.833611488342285,9.03968668840951e-05
406,2,122,8.833611488342285,9.034274809727205e-05
407,2,123,8.833611488342285,9.02884935404103e-05
408,2,124,8.833611488342285,9.02341033960989e-05
409,2,125,8.833611488342285,9.017957784738319e-05
410,2,126,8.833611488342285,9.01249170777642e-05
411,2,127,8.833611488342285,9.007012127119802e-05
412,2,128,8.833611488342285,9.001519061209525e-05
413,2,129,8.833611488342285,8.996012528532024e-05
414,2,130,8.833611488342285,8.990492547619062e-05
415,2,131,8.833611488342285,8.984959137047657e-05
416,2,132,8.833611488342285,8.979412315440027e-05
417,2,133,8.833611488342285,8.97385210146352e-05
418,2,134,8.833611488342285,8.968278513830558e-05
419,2,135,8.833611488342285,8.962691571298568e-05
420,2,136,8.833611488342285,8.957091292669924e-05
421,2,137,8.833611488342285,8.95147769679188e-05
422,2,138,8.833611488342285,8.945850802556511e-05
423,2,139,8.833611488342285,8.940210628900639e-05
424,2,140,8.833611488342285,8.934557194805788e-05
425,2,141,8.833611488342285,8.928890519298097e-05
426,3,0,8.833611488342285,8.92321062144828e-05
427,3,1,8.833611488342285,8.917517520371537e-05
428,3,2,8.833611488342285,8.911811235227512e-05
429,3,3,8.833611488342285,8.906091785220214e-05
430,3,4,8.833611488342285,8.90035918959796e-05
431,3,5,8.833611488342285,8.894613467653305e-05
432,3,6,8.833611488342285,8.888854638722983e-05
433,3,7,8.833611488342285,8.883082722187832e-05
434,3,8,8.833611488342285,8.877297737472743e-05
435,3,9,8.833611488342285,8.871499704046579e-05
436,3,10,8.833611488342285,8.865688641422125e-05
437,3,11,8.833611488342285,8.85986456915601e-05
438,3,12,8.833611488342285,8.854027506848645e-05
439,3,13,8.833611488342285,8.848177474144164e-05
440,3,14,8.833611488342285,8.842314490730342e-05
441,3,15,8.833611488342285,8.836438576338547e-05
442,3,16,8.833611488342285,8.830549750743659e-05
443,3,17,8.833611488342285,8.824648033764018e-05
444,3,18,8.833611488342285,8.81873344526134e-05
445,3,19,8.833611488342285,8.812806005140663e-05
446,3,20,8.833611488342285,8.806865733350274e-05
447,3,21,8.833611488342285,8.800912649881647e-05
448,3,22,8.833611488342285,8.794946774769372e-05
449,3,23,8.833611488342285,8.788968128091083e-05
450,3,24,8.833611488342285,8.782976729967404e-05
451,3,25,8.833611488342285,8.776972600561865e-05
452,3,26,8.833611488342285,8.770955760080849e-05
453,3,27,8.833611488342285,8.764926228773511e-05
454,3,28,8.833611488342285,8.75888402693172e-05
455,3,29,8.833611488342285,8.752829174889985e-05
456,3,30,8.833611488342285,8.746761693025387e-05
457,3,31,8.833611488342285,8.740681601757512e-05
458,3,32,8.833611488342285,8.734588921548385e-05
459,3,33,8.833611488342285,8.728483672902397e-05
460,3,34,8.833611488342285,8.722365876366231e-05
461,3,35,8.833611488342285,8.716235552528809e-05
462,3,36,8.833611488342285,8.710092722021202e-05
463,3,37,8.833611488342285,8.703937405516578e-05
464,3,38,8.833611488342285,8.697769623730126e-05
465,3,39,8.833611488342285,8.69158939741898e-05
466,3,40,8.833611488342285,8.68539674738216e-05
467,3,41,8.833611488342285,8.679191694460496e-05
468,3,42,8.833611488342285,8.672974259536559e-05
469,3,43,8.833611488342285,8.666744463534588e-05
470,3,44,8.833611488342285,8.660502327420426e-05
471,3,45,8.833611488342285,8.654247872201441e-05
472,3,46,8.833611488342285,8.647981118926464e-05
473,3,47,8.833611488342285,8.641702088685714e-05
474,3,48,8.833611488342285,8.635410802610725e-05
475,3,49,8.833611488342285,8.629107281874275e-05
476,3,50,8.833611488342285,8.622791547690323e-05
477,3,51,8.833611488342285,8.616463621313924e-05
478,3,52,8.833611488342285,8.610123524041171e-05
479,3,53,8.833611488342285,8.603771277209114e-05
480,3,54,8.833611488342285,8.59740690219569e-05
481,3,55,8.833611488342285,8.591030420419656e-05
482,3,56,8.833611488342285,8.584641853340514e-05
483,3,57,8.833611488342285,8.578241222458429e-05
484,3,58,8.833611488342285,8.571828549314176e-05
485,3,59,8.833611488342285,8.565403855489051e-05
486,3,60,8.833611488342285,8.558967162604812e-05
487,3,61,8.833611488342285,8.552518492323588e-05
488,3,62,8.833611488342285,8.546057866347826e-05
489,3,63,8.833611488342285,8.539585306420202e-05
490,3,64,8.833611488342285,8.533100834323562e-05
491,3,65,8.833611488342285,8.526604471880835e-05
492,3,66,8.833611488342285,8.52009624095497e-05
493,3,67,8.833611488342285,8.513576163448855e-05
494,3,68,8.833611488342285,8.50704426130525e-05
495,3,69,8.833611488342285,8.500500556506707e-05
496,3,70,8.833611488342285,8.493945071075502e-05
497,3,71,8.833611488342285,8.487377827073552e-05
498,3,72,8.833611488342285,8.480798846602354e-05
499,3,73,8.833611488342285,8.474208151802898e-05
500,3,74,8.833611488342285,8.467605764855597e-05
501,3,75,8.833611488342285,8.460991707980217e-05
502,3,76,8.833611488342285,8.454366003435796e-05
503,3,77,8.833611488342285,8.44772867352057e-05
504,3,78,8.833611488342285,8.441079740571901e-05
505,3,79,8.833611488342285,8.434419226966199e-05
506,3,80,8.833611488342285,8.427747155118846e-05
507,3,81,8.833611488342285,8.421063547484127e-05
508,3,82,8.833611488342285,8.414368426555147e-05
509,3,83,8.833611488342285,8.407661814863757e-05
510,3,84,8.833611488342285,8.400943734980478e-05
511,3,85,8.833611488342285,8.394214209514433e-05
512,3,86,8.833611488342285,8.387473261113256e-05
513,3,87,8.833611488342285,8.380720912463027e-05
514,3,88,8.833611488342285,8.373957186288196e-05
515,3,89,8.833611488342285,8.367182105351498e-05
516,3,90,8.833611488342285,8.360395692453883e-05
517,3,91,8.833611488342285,8.353597970434439e-05
518,3,92,8.833611488342285,8.346788962170313e-05
519,3,93,8.833611488342285,8.339968690576635e-05
520,3,94,8.833611488342285,8.333137178606441e-05
521,3,95,8.833611488342285,8.326294449250594e-05
522,3,96,8.833611488342285,8.31944052553771e-05
523,3,97,8.833611488342285,8.312575430534079e-05
524,3,98,8.833611488342285,8.305699187343586e-05
525,3,99,8.833611488342285,8.298811819107631e-05
526,3,100,8.833611488342285,8.291913349005062e-05
527,3,101,8.833611488342285,8.285003800252083e-05
528,3,102,8.833611488342285,8.278083196102186e-05
529,3,103,8.833611488342285,8.271151559846064e-05
530,3,104,8.833611488342285,8.264208914811544e-05
531,3,105,8.833611488342285,8.257255284363496e-05
532,3,106,8.833611488342285,8.250290691903768e-05
533,3,107,8.833611488342285,8.24331516087109e-05
534,3,108,8.833611488342285,8.236328714741012e-05
535,3,109,8.833611488342285,8.229331377025818e-05
536,3,110,8.833611488342285,8.222323171274443e-05
537,3,111,8.833611488342285,8.215304121072396e-05
538,3,112,8.833611488342285,8.20827425004169e-05
539,3,113,8.833611488342285,8.201233581840747e-05
540,3,114,8.833611488342285,8.194182140164326e-05
541,3,115,8.833611488342285,8.18711994874345e-05
542,3,116,8.833611488342285,8.180047031345311e-05
543,3,117,8.833611488342285,8.172963411773207e-05
544,3,118,8.833611488342285,8.165869113866446e-05
545,3,119,8.833611488342285,8.158764161500275e-05
546,3,120,8.833611488342285,8.1516485785858e-05
547,3,121,8.833611488342285,8.1445223890699e-05
548,3,122,8.833611488342285,8.137385616935153e-05
549,3,123,8.833611488342285,8.130238286199748e-05
550,3,124,8.833611488342285,8.12308042091741e-05
551,3,125,8.833611488342285,8.115912045177319e-05
552,3,126,8.833611488342285,8.108733183104023e-05
553,3,127,8.833611488342285,8.101543858857366e-05
554,3,128,8.833611488342285,8.094344096632395e-05
555,3,129,8.833611488342285,8.087133920659291e-05
556,3,130,8.833611488342285,8.079913355203279e-05
557,3,131,8.833611488342285,8.072682424564548e-05
558,3,132,8.833611488342285,8.065441153078175e-05
559,3,133,8.833611488342285,8.05818956511403e-05
560,3,134,8.833611488342285,8.050927685076708e-05
561,3,135,8.833611488342285,8.043655537405442e-05
562,3,136,8.833611488342285,8.036373146574014e-05
